"LineName"	"MaleParent"	"FemaleParent"
CP00-1430	Ho94-0856	CP70-1133
CP00-1431	HoCP85-0845	LCP85-0384
CP00-1432	HoCP85-0845	LCP85-0384
CP00-1433	CP94-1997	CP91-1924
CP00-1434	CP94-1997	CP91-1924
CP00-1436	CP94-1997	CP91-1924
CP00-1437	CP94-1997	CP91-1924
CP00-1438	CP94-1997	CP91-1924
CP00-1439	CP94-1997	CP91-1924
CP00-1440	CP92-1167	CP70-1133
CP00-1441	CP92-1167	CP70-1133
CP00-1442	CP92-1167	CP70-1133
CP00-1443	CP92-1167	CP70-1133
CP00-1444	CP92-1167	CP70-1133
CP00-1446	CP93-1607	CP91-1150
CP00-1448	CP93-1607	CP91-1150
CP00-1450	CP93-1607	CP91-1150
CP00-1451	CP93-1607	CP91-1150
CP00-1452	CP72-2086	CP89-1509
CP00-1453	CP72-2086	CP89-1509
CP00-1455	CP72-2086	CP89-1509
CP00-1456	CP94-1425	CP70-1133
CP00-1457	CP94-1425	CP70-1133
CP00-1459	CP94-1425	CP70-1133
CP00-1460	CP94-1425	CP70-1133
CP00-1461	CP94-1425	CP70-1133
CP00-1462	CP91-1883	CP92-1561
CP00-1463	CP91-1883	CP92-1561
CP00-1464	CP91-1883	CP92-1561
CP00-1465	CP91-1883	CP92-1561
CP00-1466	CP80-1827	CP80-1827
CP00-1467	CP80-1827	CP80-1827
CP00-1468	CP80-1827	CP80-1827
CP00-1469	CP80-1827	CP80-1827
CP00-1470	CP80-1827	CP80-1827
CP00-1471	CP80-1827	CP80-1827
CP00-1472	CP80-1827	CP80-1827
CP00-1473	CP80-1827	CP80-1827
CP00-1474	CP80-1827	CP80-1827
CP00-1475	CP80-1827	CP80-1827
CP00-1476	CP80-1827	CP80-1827
CP00-1477	CP89-2377	CP85-1308
CP00-1478	CP89-2377	CP85-1308
CP00-1479	CP89-2377	CP85-1308
CP00-1481	CP89-2377	CP85-1308
CP00-1482	CP89-2377	CP85-1308
CP00-1483	CP89-2377	CP85-1308
CP00-1485	CP89-2377	CP85-1308
CP00-1486	CP94-1425	CP70-1133
CP00-1488	CP94-1425	CP70-1133
CP00-1489	CP94-1425	CP70-1133
CP00-1490	CP94-1425	CP70-1133
CP00-1491	CP94-1425	CP70-1133
CP00-1492	CP94-1425	CP70-1133
CP00-1493	CP72-2086	CP90-1549
CP00-1494	CP72-2086	CP90-1549
CP00-1495	CP72-2086	CP90-1549
CP00-1497	CP78-2114	CP92-1561
CP00-1498	CP78-2114	CP92-1561
CP00-1500	CP92-1435	CP92-1561
CP00-1501	CP92-1435	CP92-1561
CP00-1502	CP92-1435	CP92-1561
CP00-1503	CP92-1435	CP92-1561
CP00-1504	CP92-1435	CP92-1561
CP00-1505	CP92-1435	CP92-1561
CP00-1506	CP92-1435	CP92-1561
CP00-1507	CP92-1435	CP92-1561
CP00-1508	CP92-1435	CP92-1561
CP00-1509	CP92-1435	CP92-1561
CP00-1510	CP92-1435	CP92-1561
CP00-1511	CP92-1435	CP92-1561
CP00-1512	CP92-1435	CP92-1561
CP00-1513	CP92-1435	CP92-1561
CP00-1514	CP94-1425	CP80-1827
CP00-1515	CP94-1425	CP80-1827
CP00-1516	CP94-1425	CP80-1827
CP00-1517	CP94-1425	CP80-1827
CP00-1518	CP94-1425	CP80-1827
CP00-1519	CP94-1425	CP80-1827
CP00-1520	CP94-1425	CP80-1827
CP00-1521	CP94-1425	CP80-1827
CP00-1522	CP80-1827	CP92-1320
CP00-1523	CP80-1827	CP92-1320
CP00-1524	CP80-1827	CP92-1320
CP00-1525	CP80-1827	CP92-1320
CP00-1526	CP80-1827	CP92-1320
CP00-1527	CP80-1827	CP92-1320
CP00-1528	CP80-1827	CP92-1320
CP00-1529	CP80-1827	CP92-1320
CP00-1530	CP92-1607	CP72-1210
CP00-1531	CP92-1607	CP72-1210
CP00-1532	CP92-1607	CP72-1210
CP00-1533	CP92-1607	CP72-1210
CP00-1534	CP92-1607	CP72-1210
CP00-1535	CP92-1607	CP72-1210
CP00-1536	CP92-1607	CP72-1210
CP00-1537	CP92-1607	CP72-1210
CP00-1538	CP92-1607	CP72-1210
CP00-1539	CP92-1607	CP72-1210
CP00-1540	CP84-1198	CP70-1133
CP00-1541	CP84-1198	CP70-1133
CP00-1542	CP84-1198	CP70-1133
CP00-1543	CP84-1198	CP70-1133
CP00-1544	CP84-1198	CP70-1133
CP00-1545	CP84-1198	CP70-1133
CP00-1546	CP84-1198	CP70-1133
CP00-1547	CP84-1198	CP70-1133
CP00-1548	CP84-1198	CP70-1133
CP00-1549	CP84-1198	CP70-1133
CP00-1551	CP84-1198	CP70-1133
CP00-1552	CP92-1661	CP93-1634
CP00-1553	CP92-1661	CP93-1634
CP00-1554	CP92-1661	CP93-1634
CP00-1555	CP92-1661	CP93-1634
CP00-1556	CP92-1661	CP93-1634
CP00-1557	CP92-1661	CP93-1634
CP00-1558	CP92-1661	CP93-1634
CP00-1559	CP92-1661	CP93-1634
CP00-1560	CP92-1661	CP93-1634
CP00-1561	CP80-1827	CP92-1320
CP00-1562	CP80-1827	CP92-1320
CP00-1563	CP80-1827	CP92-1320
CP00-1564	CP80-1827	CP92-1320
CP00-1565	CP80-1827	CP92-1320
CP00-1566	CP89-2377	CP90-1436
CP00-1567	CP89-2377	CP90-1436
CP00-1568	CP89-2377	CP90-1436
CP00-1569	CP80-1827	CP92-1320
CP00-1570		
CP00-1571	CP80-1827	CP92-1320
CP00-1572	CP80-1827	CP92-1320
CP00-1573	CP80-1827	CP92-1320
CP00-1574	CP80-1827	CP92-1320
CP00-1575	CP80-1827	CP92-1320
CP00-1576	HoCP89-0831	LCP85-0384
CP00-1577	HoCP89-0831	LCP85-0384
CP00-1578	HoCP89-0831	LCP85-0384
CP00-1579	HoCP89-0831	LCP85-0384
CP00-1580	HoCP89-0831	LCP85-0384
CP00-1581	HoCP89-0831	LCP85-0384
CP00-1582	HoCP89-0831	LCP85-0384
CP00-1584	CP89-2377	97P06
CP00-1585	CP89-2377	97P06
CP00-1586	CP89-2377	97P06
CP00-1587	CP89-2377	97P06
CP00-1588	CP72-2086	CP89-1509
CP00-1589	CP72-2086	CP89-1509
CP00-1591	CP72-2086	CP89-1509
CP00-1592	CP90-1535	97P13
CP00-1593	CP90-1535	97P13
CP00-1594	CP90-1535	97P13
CP00-1595	CP90-1535	97P13
CP00-1596	CP90-1535	97P13
CP00-1597	CP80-1743	CP84-1198
CP00-1598	CP80-1743	CP84-1198
CP00-1599	CP80-1743	CP84-1198
CP00-1601	CP90-1436	CP92-1561
CP00-1602	CP90-1436	CP92-1561
CP00-1603	CP90-1436	CP92-1561
CP00-1604	CP90-1436	CP92-1561
CP00-1605	CP90-1436	CP92-1561
CP00-1606	CP89-1632	CP92-1320
CP00-1607	CP89-1632	CP92-1320
CP00-1608	CP89-1632	CP92-1320
CP00-1609	CP94-1997	CP81-1302
CP00-1610	CP94-1997	CP81-1302
CP00-1612	CP89-2376	CP81-1302
CP00-1613	CP89-2376	CP81-1302
CP00-1614	CP89-2376	CP81-1302
CP00-1615		
CP00-1616	CP89-2376	CP81-1302
CP00-1617	CP89-2376	CP81-1302
CP00-1618	CP89-2376	CP81-1302
CP00-1619	CP89-2376	CP85-1308
CP00-1620	CP89-2376	CP85-1308
CP00-1621	CP89-2376	CP85-1308
CP00-1622	CP89-2376	CP85-1308
CP00-1623	CP89-2376	CP85-1308
CP00-1624	CP90-1436	CP92-1320
CP00-1625	CP90-1436	CP92-1320
CP00-1626	US95-1038	CP70-1133
CP00-1627	CP95-1927	CP92-1320
CP00-1628	CP95-1927	CP92-1320
CP00-1629	CP81-1238	CP90-1535
CP00-1630		
CP00-1631	CP81-1238	CP90-1535
CP00-1632	CP81-1238	CP90-1535
CP00-1633	CP81-1238	CP90-1535
CP00-1634	CP81-1238	CP90-1535
CP00-1635	CP92-1167	CP92-1320
CP00-1636	CP92-1167	CP92-1320
CP00-1637	CP92-1167	CP92-1320
CP00-1638	CP92-1167	CP92-1320
CP00-1639	CP92-1167	CP92-1320
CP00-1640	CP92-1167	CP92-1320
CP00-1641	CP92-1167	CP92-1320
CP00-1642	CP92-1167	CP92-1320
CP00-1643	CP92-1167	CP92-1320
CP00-1644	CP81-1238	CP90-1535
CP00-1645	CP92-1607	CP84-1198
CP00-1646	CP92-1607	CP84-1198
CP00-1647	CP92-1167	CP90-1151
CP00-1648	CP92-1167	CP90-1151
CP00-1649	CP92-1167	CP90-1151
CP00-1650	CP89-1325	CP70-1133
CP00-1651	CP89-1325	CP70-1133
CP00-1652	CP93-1017	CP70-1133
CP00-1653	CP93-1017	CP70-1133
CP00-1654	CP93-1017	CP70-1133
CP00-1655	CP93-1017	CP70-1133
CP00-1656	CP89-1632	CP89-2377
CP00-1657	CP89-1632	CP89-2377
CP00-1658	CP89-1632	CP89-2377
CP00-1659	CP78-2114	CP89-2143
CP00-1660	CP78-2114	CP89-2143
CP00-1661	CP78-2114	CP89-2143
CP00-1662	CP78-2114	CP89-2143
CP00-1663	CP78-2114	CP89-2143
CP00-1664	CP78-2114	CP89-2143
CP00-1665	CP78-2114	CP89-2143
CP00-1666	CP78-2114	CP89-2143
CP00-1667	CP78-2114	CP89-2143
CP00-1668	CP78-2114	CP89-2143
CP00-1669	CP78-2114	CP89-2143
CP00-1670	CP78-2114	CP89-2143
CP00-1671	CP78-2114	CP89-2143
CP00-1672	CP78-2114	CP89-2143
CP00-1673	CP78-2114	CP89-2143
CP00-1675	CP92-1167	CP92-1320
CP00-1676		
CP00-1677	CP92-1167	CP92-1320
CP00-1678	CP92-1167	CP92-1320
CP00-1679	CP92-1167	CP92-1320
CP00-1680	CP92-1167	CP92-1320
CP00-1681	CP92-1167	CP92-1320
CP00-1682	CP92-1167	CP92-1320
CP00-1683		
CP00-1684	CP92-1167	CP92-1320
CP00-1685	CP92-1167	CP92-1320
CP00-1686	CP92-1167	CP92-1320
CP00-1688	CP92-1167	CP92-1320
CP00-1689	CP92-1167	CP92-1320
CP00-1690	CP92-1167	CP92-1561
CP00-1691	CP92-1167	CP92-1561
CP00-1692	CP92-1167	CP92-1561
CP00-1693	CP92-1167	CP92-1561
CP00-1694	CP92-1167	CP92-1561
CP00-1695	CP92-1167	CP92-1561
CP00-1696	CP89-1632	CP84-1198
CP00-1698	CP89-1632	CP84-1198
CP00-1699	CP89-1632	CP84-1198
CP00-1700	CP89-1632	CP84-1198
CP00-1701	CP89-1632	CP84-1198
CP00-1702	CP89-1632	CP84-1198
CP00-1703	CP80-1743	CP89-2143
CP00-1704	CP80-1743	CP89-2143
CP00-1706	CP80-1743	CP89-2143
CP00-1707	CP80-1743	CP89-2143
CP00-1708	CP80-1743	CP89-2143
CP00-1709	CP80-1743	CP89-2143
CP00-1710	CP80-1743	CP89-2143
CP00-1712	CP80-1743	CP89-2143
CP00-1713	CP80-1743	CP89-2143
CP00-1714	CP80-1743	CP89-2143
CP00-1716	CP80-1743	CP89-2143
CP00-1717	CP80-1743	CP89-2143
CP00-1718	CP80-1743	CP92-1320
CP00-1719	CP80-1743	CP92-1320
CP00-1720	CP80-1743	CP92-1320
CP00-1721	CP80-1743	CP92-1320
CP00-1722	CP80-1743	CP92-1320
CP00-1723	CP80-1743	CP92-1320
CP00-1724	CP80-1743	CP92-1320
CP00-1725	CP80-1743	CP92-1320
CP00-1726	CP80-1743	CP92-1320
CP00-1728	CP80-1743	CP92-1320
CP00-1729	CP80-1743	CP92-1320
CP00-1730	CP80-1743	CP92-1320
CP00-1731	CP80-1743	CP92-1320
CP00-1732	CP80-1743	CP92-1320
CP00-1733	CP80-1743	CP92-1320
CP00-1735	CP80-1743	CP92-1320
CP00-1736	CP80-1743	CP92-1320
CP00-1737	CP80-1743	CP92-1320
CP00-1738	CP80-1743	CP92-1320
CP00-1739	CP80-1743	CP92-1320
CP00-1740	CP80-1743	CP92-1320
CP00-1741	CP81-1238	CP89-1509
CP00-1743	CP81-1238	CP89-1509
CP00-1744	CP81-1238	CP89-1509
CP00-1745	CP81-1238	CP89-1509
CP00-1746	CP81-1238	CP89-1509
CP00-1748		
CP00-1749	CP81-1238	CP89-1509
CP00-1750	CP81-1238	CP89-1509
CP00-1751		
CP00-1752	CP81-1238	CP89-1509
CP00-1753	CP81-1238	CP89-1509
CP00-1754	CP81-1238	CP89-1509
CP00-1755	CP81-1238	CP89-1509
CP00-1756	CP81-1238	CP89-1509
CP00-1757	CP81-1238	CP89-1509
CP00-1758	CP81-1238	CP89-1509
CP00-1759	CP81-1238	CP89-1509
CP00-1762	CP81-1238	CP89-1509
CP00-1763	CP81-1238	CP89-1509
CP00-1764	CP81-1238	CP89-1509
CP00-1765	CP81-1238	CP89-1509
CP00-1766	CP92-1607	CP89-2143
CP00-1767	CP92-1607	CP89-2143
CP00-1768	CP92-1607	CP89-2143
CP00-1769	CP92-1607	CP89-2143
CP00-1770	CP92-1607	CP89-2143
CP00-1771	CP92-1607	CP89-2143
CP00-1772	CP92-1607	CP89-2143
CP00-1773	CP80-1743	CP90-1549
CP00-1774	CP80-1743	CP90-1549
CP00-1775	CP80-1743	CP90-1549
CP00-1776	CP80-1743	CP90-1549
CP00-1777	CP80-1743	CP90-1549
CP00-1778	CP80-1743	CP90-1549
CP00-1779	CP80-1743	CP90-1549
CP00-1780	CP80-1743	CP90-1549
CP00-1781	CP92-1167	CP84-1198
CP00-1782	CP92-1167	CP84-1198
CP00-1783	CP92-1167	CP84-1198
CP00-1784	CP92-1167	CP84-1198
CP00-1785	CP92-1167	CP84-1198
CP00-1786	CP92-1167	CP84-1198
CP00-1787	CP92-1167	CP84-1198
CP00-1788	CP92-1167	CP84-1198
CP00-1789	CP92-1167	CP84-1198
CP00-1792	CP92-1167	CP84-1198
CP00-1793	CP92-1167	CP84-1198
CP00-1795	CP92-1167	CP84-1198
CP00-1796	CP92-1167	CP84-1198
CP00-1797	CP92-1167	CP84-1198
CP00-1798	CP92-1167	CP84-1198
CP00-1799	CP92-1167	CP84-1198
CP00-1800	CP92-1167	CP84-1198
CP00-1801	CP92-1167	CP84-1198
CP00-1802	CP89-2377	CP93-1634
CP00-1803	CP89-2377	CP93-1634
CP00-1804	CP89-2377	CP93-1634
CP00-1805	CP89-2377	CP93-1634
CP00-1806	CP89-2377	CP93-1634
CP00-1807	CP89-2377	CP93-1634
CP00-1808	CP89-2377	CP93-1634
CP00-1809	CP89-2377	CP84-1198
CP00-1810	CP89-2377	CP84-1198
CP00-1811	CP89-2377	CP84-1198
CP00-1812	CP89-2377	CP84-1198
CP00-1813		
CP00-1814	CP89-2377	CP84-1198
CP00-1815	CP89-2377	CP84-1198
CP00-1816	CP89-2377	CP84-1198
CP00-1817	CP89-2377	CP84-1198
CP00-1818	CP92-1167	CP84-1198
CP00-1819	CP92-1167	CP84-1198
CP00-1820	CP92-1167	CP84-1198
CP00-1821	CP92-1167	CP84-1198
CP00-1822	CP92-1167	CP84-1198
CP00-1823	CP92-1167	CP84-1198
CP00-1824	CP92-1167	CP84-1198
CP00-1825		
CP00-1826	CP92-1561	CP90-1549
CP00-1827	CP92-1561	CP90-1549
CP00-1829	CP72-2086	CP90-1535
CP00-1830		
CP00-1831	CP72-2086	CP90-1535
CP00-1832	CP72-2086	CP90-1535
CP00-1833	CP70-1133	CP92-1320
CP00-1834	CP70-1133	CP92-1320
CP00-1835	CP70-1133	CP92-1320
CP00-1836	CP70-1133	CP92-1320
CP00-1837	CP81-1302	97P13
CP00-1838	CP81-1302	97P13
CP00-1839	CP81-1302	97P13
CP00-1840	CP81-1302	97P13
CP00-1841	CP81-1302	97P13
CP00-1842	HoCP89-0831	LCP86-0454
CP00-1843	HoCP89-0831	LCP86-0454
CP00-1844	HoCP89-0831	LCP86-0454
CP00-1845	HoCP89-0831	LCP86-0454
CP00-1846	HoCP89-0831	LCP86-0454
CP00-1847	HoCP89-0831	LCP86-0454
CP00-1848	HoCP89-0831	LCP86-0454
CP00-1849	CP92-1167	CP92-1320
CP00-1850	CP92-1167	CP92-1561
CP00-1851	CP92-1167	CP92-1561
CP00-1852	CP92-1167	CP92-1561
CP00-1853	CP92-1167	CP92-1561
CP00-1854	CP92-1167	CP92-1561
CP00-1855	CP92-1167	CP92-1561
CP00-1856	CP80-1743	CP89-1509
CP00-1857	CP80-1743	CP89-1509
CP00-1858	CP72-2086	CP89-2143
CP00-1859	CP72-2086	CP89-2143
CP00-1861	CP72-2086	CP89-2143
CP00-1862	CP89-2376	CP92-1320
CP00-1863	CP89-2376	CP92-1320
CP00-1864	CP89-2376	CP92-1320
CP00-1866	CP89-2376	CP92-1320
CP00-1868	CP89-2376	CP92-1320
CP00-1871	CP89-2376	CP92-1561
CP00-1872	CP89-2376	CP92-1561
CP00-1873	CP89-2376	CP92-1561
CP00-1874	CP89-2376	CP92-1561
CP00-1875	CP89-2376	CP92-1561
CP00-1876	CP89-2376	CP92-1561
CP00-1877	CP89-2376	CP92-1561
CP00-1878	CP89-2376	CP92-1561
CP00-1879	CP89-2376	CP92-1561
CP00-1880	CP89-2376	CP92-1561
CP00-1881	CP89-2376	CP84-1198
CP00-1882	CP92-1167	CP89-2143
CP00-1883	CP92-1167	CP89-2143
CP00-1884	CP92-1167	CP89-2143
CP00-1885	CP92-1167	CP89-2143
CP00-1886	CP92-1167	CP89-2143
CP00-1887	CP92-1167	CP89-2143
CP00-1888	CP92-1607	CP92-1320
CP00-1889	CP92-1607	CP92-1320
CP00-1890	CP92-1607	CP92-1320
CP00-1891	CP92-1607	CP92-1320
CP00-1892	CP92-1607	CP92-1320
CP00-1893	CP92-1607	CP92-1320
CP00-1895	CP92-1607	CP92-1320
CP00-1896	CP92-1607	CP92-1320
CP00-1897	CP92-1607	CP92-1320
CP00-1898	CP92-1607	CP92-1320
CP00-1899	CP92-1607	CP92-1320
CP00-1900	CP92-1607	CP92-1320
CP00-1901	CP94-1425	CP92-1320
CP00-1902	CP94-1425	CP92-1320
CP00-1903	CP94-1425	CP92-1320
CP00-1904	CP94-1425	CP92-1320
CP00-1905	CP94-1425	CP92-1320
CP00-1906	CP94-1425	CP92-1320
CP00-1907	CP94-1425	CP92-1320
CP00-1908	CP94-1425	CP92-1320
CP00-1909	CP94-1425	CP92-1320
CP00-1910	CP94-1425	CP92-1320
CP00-1911	CP81-1238	CP93-1634
CP00-1912	CP81-1238	CP93-1634
CP00-1913	CP81-1238	CP93-1634
CP00-1914	CP81-1238	CP93-1634
CP00-1915	CP81-1238	CP93-1634
CP00-1916	CP81-1238	CP93-1634
CP00-1918	TCP91-3549	TCP90-4094
CP00-1919	TCP91-3549	TCP90-4094
CP00-1920	TCP91-3549	TCP90-4094
CP00-1921	TCP91-3549	TCP90-4094
CP00-1922	TCP91-3549	TCP90-4094
CP00-1923	TCP91-3549	TCP90-4094
CP00-1924	TCP91-3549	TCP90-4094
CP00-1925	HoCP94-0822	97P04
CP00-1926	HoCP94-0822	97P04
CP00-1927	HoCP94-0822	97P04
CP00-1928	HoCP94-0822	97P04
CP00-1929	HoCP94-0822	97P04
CP00-1931	CP89-1325	CP81-1302
CP00-1932	CP89-1325	CP81-1302
CP00-1933	CP92-1607	CP90-1151
CP00-1934	CP92-1607	CP90-1151
CP00-1935	CP92-1607	CP90-1151
CP00-1936	CP92-1607	CP90-1151
CP00-1937	CP92-1607	CP90-1151
CP00-1938	CP92-1607	CP90-1151
CP00-1939	CP92-1607	CP90-1151
CP00-1940	CP92-1607	CP90-1151
CP00-1941	CP95-1913	CP78-1628
CP00-1942	CP95-1913	CP78-1628
CP00-1943	CP95-1913	CP78-1628
CP00-1944	CP95-1913	CP78-1628
CP00-1945	CP93-1607	HoCP90-0941
CP00-1946	CP93-1607	HoCP90-0941
CP00-1947	CP93-1607	HoCP90-0941
CP00-1948	CP93-1607	HoCP90-0941
CP00-1949	CP93-1607	HoCP90-0941
CP00-1950	CP92-1607	CP90-1436
CP00-1951	CP92-1607	CP90-1436
CP00-1952	CP92-1607	CP90-1436
CP00-1953	CP92-1607	CP90-1436
CP00-1954	CP92-1607	CP90-1436
CP00-1955	CP92-1607	CP90-1436
CP00-1956	CP90-1151	CP84-1198
CP00-1957	CP90-1151	97P06
CP00-1958	CP90-1151	97P06
CP00-1959	CP94-1997	US95-1014
CP00-1960	CP91-1883	CP84-1198
CP00-1961	CP94-1425	CP70-1133
CP00-1962	CP94-1425	CP70-1133
CP00-1963	CP94-1425	CP70-1133
CP00-1964	CP94-1425	CP70-1133
CP00-1965	CP94-1425	CP70-1133
CP00-1966		
CP00-1967	CP90-1436	CP92-1561
CP00-1968	CP90-1436	CP92-1561
CP00-1969	CP90-1436	CP92-1561
CP00-1970	CP90-1436	CP92-1561
CP00-1971	CP92-1640	CP92-1320
CP00-1972	CP92-1167	CP89-2377
CP00-1973	CP92-1167	CP89-2377
CP00-1974	CP92-1167	CP89-2377
CP00-1975	CP92-1607	CP72-1210
CP00-1976	CP92-1607	CP72-1210
CP00-1977	CP92-1607	CP72-1210
CP00-1979	CP89-2376	97P03
CP00-1980	CP89-2376	97P03
CP00-1982	CP89-2376	97P03
CP00-1983	CP93-1017	CP92-1320
CP00-1984	CP93-1017	CP92-1320
CP00-1985	CP92-1607	97P7
CP00-1986	CP92-1607	97P7
CP00-1987	CP92-1607	97P7
CP00-1988	CP92-1607	97P7
CP00-1989	CP92-1607	97P7
CP00-1990	CP92-1607	97P7
CP00-1991	CP91-2246	CP92-1320
CP00-1992	CP94-1997	US96-0006
CP00-1993	CP94-1997	US96-0006
CP00-1994	CP95-2203	CP92-1320
CP00-1995	CP95-2203	CP92-1320
CP00-1996	CP95-2203	CP92-1320
CP00-1997	US97-1042	CP92-1320
CP00-2000	CP89-2066	CP86-1180
CP00-2002	CP89-2066	CP86-1180
CP00-2003	CP88-2043	CP88-2045
CP00-2004	CP88-2043	CP88-2045
CP00-2005	CP88-2043	CP88-2045
CP00-2006	US95-1109	HoCP90-0941
CP00-2007	CP82-1592	CP88-2045
CP00-2008	US95-1109	HoCP90-0941
CP00-2009	CP94-1997	US95-1128
CP00-2010	CP94-1997	US95-1128
CP00-2015	US95-1114	US95-1071
CP00-2016	US95-1114	US95-1071
CP00-2017	US95-1114	US95-1071
CP00-2018	US95-1114	US95-1071
CP00-2019	US95-1052	US95-1115
CP00-2020	US95-1052	US95-1115
CP00-2021	US95-1088	US95-1076
CP00-2022	US95-1088	US95-1076
CP00-2023	US95-1088	US95-1076
CP00-2024	US95-1093	97P14
CP00-2025	US95-1093	97P14
CP00-2026	US95-1093	97P14
CP00-2027	US95-1076	CP90-1151
CP00-2028	US95-1076	CP90-1151
CP00-2030	US95-1052	US95-1115
CP00-2031	US95-1076	US95-1108
CP00-2032	US95-1076	US95-1108
CP00-2033	US95-1076	US95-1108
CP00-2034	US95-1076	US95-1108
CP00-2035	CP70-1133	CP84-1198
CP00-2036	US95-1095	97P17
CP00-2037	LCP86-0426	HoCP92-0631
CP00-2038	LCP86-0426	HoCP92-0631
CP00-2039	US95-1053	US95-1115
CP00-2040	US95-1109	HoCP90-0941
CP00-2041	US95-1109	HoCP90-0941
CP00-2042	US95-1109	HoCP90-0941
CP00-2043	US95-1095	97P09
CP00-2044	US95-1093	97P16
CP00-2045	US95-1125	CP84-1198
CP00-2046	US95-1125	CP84-1198
CP00-2047	CP94-2252	US95-1128
CP00-2048	CP94-2252	US95-1128
CP00-2049	US95-1107	97P09
CP00-2050	US95-1107	97P09
CP00-2052	US95-1092	97P05
CP00-2053	US95-1092	97P05
CP00-2054	Ho94-0850	US95-1071
CP00-2055	Ho94-0850	US95-1071
CP00-2056	CP89-2376	US95-1071
CP00-2057	CP89-2376	US95-1071
CP00-2058	CP89-2376	US95-1071
CP00-2059	CP70-1133	TCP90-4087
CP00-2060	US95-1061	97P16
CP00-2061	HoCP93-0749	97P14
CP00-2062	HoCP93-0749	97P14
CP00-2063	US95-1124	97P5
CP00-2064	US95-1124	97P5
CP00-2065	US95-1124	97P5
CP00-2066	US95-1124	97P5
CP00-2067	CP92-1607	CP70-1133
CP00-2068	CP92-1607	CP70-1133
CP00-2072	CP92-1607	CP70-1133
CP00-2073	US95-1099	US95-1115
CP00-2074	US95-1099	US95-1115
CP00-2075	US95-1063	US95-1127
CP00-2076	US95-1105	97P14
CP00-2077	Ho94-0808	US95-1114
CP00-2078	Ho94-0808	US95-1114
CP00-2080	CP92-1167	CP70-1133
CP00-2081	US95-1132	97P16
CP00-2082	US95-1128	US95-1108
CP00-2083	US95-1128	US95-1108
CP00-2084	CP92-1607	CP84-1198
CP00-2085	CP92-1607	CP84-1198
CP00-2086	CP92-1607	CP84-1198
CP00-2087	CP89-1632	CP92-1320
CP00-2090	CP92-1607	CP92-1320
CP00-2091	CP89-2376	CP84-1198
CP00-2093	US95-1071	US95-1076
CP00-2094	CP92-1607	CP92-1320
CP00-2095	CP92-1607	CP92-1320
CP00-2096	CP92-1167	CP89-2377
CP00-2097	CP89-2377	CP84-1198
CP00-2098	US95-1095	US95-1088
CP00-2099		
CP00-2100	CP92-1167	CP70-1133
CP00-2101	CP92-1607	CP92-1320
CP00-2102	CP89-2376	CP84-1198
CP00-2103	CP70-1133	CP84-1198
CP00-2104	CP89-2377	CP89-2377
CP00-2105	CP92-1167	CP84-1198
CP00-2106	CP92-1167	CP84-1198
CP00-2107	CP92-1167	CP84-1198
CP00-2108	CP92-1167	CP84-1198
CP00-2109	CP89-2377	CP89-2377
CP00-2110	CP89-2377	CP89-2377
CP00-2111	CP89-1325	CP84-1198
CP00-2112	CP89-2377	CP92-1320
CP00-2113	CP89-2376	CP92-1320
CP00-2114	CP89-1632	CP92-1320
CP00-2115	CP92-1607	CP70-1133
CP00-2116	CP92-1607	CP70-1133
CP00-2117	CP92-1607	CP70-1133
CP00-2118	CP89-1632	CP84-1198
CP00-2119	CP89-2377	CP84-1198
CP00-2120	CP89-2376	CP84-1198
CP00-2121	CP92-1167	CP92-1320
CP00-2122	CP92-1167	CP92-1320
CP00-2123	CP93-1361	US95-1071
CP00-2124	CP89-2376	CP84-1198
CP00-2125	CP92-1167	CP84-1198
CP00-2126	CP89-2377	CP92-1320
CP00-2127	CP89-2377	CP92-1320
CP00-2128	CP89-2377	CP92-1320
CP00-2129	CP92-1167	CP89-2377
CP00-2130	CP89-1632	CP89-2377
CP00-2131	CP89-1632	CP89-2377
CP00-2132	CP89-1632	CP89-2377
CP00-2133	CP89-1632	CP89-2377
CP00-2134	CP92-1167	CP92-1320
CP00-2135	CP92-1167	CP92-1320
CP00-2136	CP89-1632	CP70-1133
CP00-2137	CP92-1607	CP89-2377
CP00-2138	CP92-1607	CP92-1320
CP00-2139	CP92-1167	CP89-2377
CP00-2140	CP92-1167	CP89-2377
CP00-2141	CP89-1632	CP70-1133
CP00-2142	CP89-1632	CP70-1133
CP00-2143	CP89-1632	CP70-1133
CP00-2144	CP89-2377	CP92-1320
CP00-2145	CP89-2377	CP89-2377
CP00-2146	CP89-2377	CP89-2377
CP00-2148	US95-1076	US95-1127
CP00-2149	US95-1076	US95-1127
CP00-2150	L91-113	TCP84-3263
CP00-2151	L91-113	TCP84-3263
CP00-2152	US95-1128	US95-1128
CP00-2153	TCP92-4193	CP71-1240
CP00-2154	TCP92-4193	CP71-1240
CP00-2155	TCP92-4193	CP71-1240
CP00-2156	TCP92-4193	CP71-1240
CP00-2157	TCP92-4193	CP71-1240
CP00-2158	CP89-2377	CP89-2377
CP00-2159	CP89-2377	CP89-2377
CP00-2160	CP89-2377	CP89-2377
CP00-2161	US95-1115	US95-1115
CP00-2162	US95-1115	US95-1115
CP00-2163	US95-1115	US95-1115
CP00-2164		
CP00-2165	US95-1063	US95-1127
CP00-2166	US95-1063	US95-1127
CP00-2167	US95-1063	US95-1127
CP00-2168	US95-1063	US95-1127
